0	0	0	0	0	0	0	0	0	0	0	0	13	11	8	8	0.0	
1	0	0	0	0	0	0	0	0	0	0	0	12	11	8	8	0.35448890106495934	
0	1	0	0	10	-10	0	0	0	2	-2	0	12	12	6	8	1.117794431709068	
0	0	0	1	8	-8	0	0	-8	8	-5	5	4	20	1	12	1.8798140329961368	
0	0	1	0	0	-5	0	5	0	7	0	-7	4	27	0	5	2.299861088357259	
0	0	0	1	4	-4	0	0	-4	5	0	-1	0	32	0	3	3.061880689644328	
0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	2	3.8239002909313964	
0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	1	4.585919892218465	
0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	0	5.3479394935055335	
0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.9728028730727	
