0	0	0	0	0	0	0	0	0	0	0	0	7	12	6	15	0.0	
0	0	0	1	0	0	0	0	0	0	0	0	7	12	6	14	0.4630970502208582	
0	1	0	0	0	11	0	-11	0	-11	0	11	7	0	6	25	0.3232898558493675	
1	0	0	0	6	0	0	-6	0	0	-3	3	6	0	3	28	0.9209431892468003	
0	0	1	0	0	0	2	-2	0	0	0	0	6	0	2	28	0.6818542292053934	
0	0	1	0	0	0	1	-1	0	0	0	0	6	0	1	28	0.4427652691639865	
0	0	1	0	6	0	0	-6	0	0	0	0	6	0	0	28	0.2036763091225796	
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	21.71919631143016	
0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.787283684583	
